I_img.jpg,X,Y,Z,roll,pitch,yaw
I_178000086_0018_01_0015_P00_01.jpg.jpg,112476.6837,494282.3545,2818.5743,0.1064,-45.3547,0.344
I_178000090_0018_01_0019_P00_01.jpg.jpg,115065.4686,494274.0978,2817.8203,0.2699,-45.3236,0.6341
I_178000091_0018_01_0020_P00_01.jpg.jpg,115712.5402,494276.1552,2815.8103,0.2774,-45.3446,0.6293
I_178000092_0018_01_0021_P00_01.jpg.jpg,116359.7757,494279.0591,2818.0402,0.2914,-45.3282,0.6332
I_178000093_0018_01_0022_P00_01.jpg.jpg,117007.0342,494272.0137,2818.0557,0.2895,-45.3173,0.6258
I_178000094_0018_01_0023_P00_01.jpg.jpg,117654.1593,494278.0446,2813.1129,0.2628,-45.3273,0.5935
I_178000095_0018_01_0024_P00_01.jpg.jpg,118301.4052,494284.8159,2813.3963,0.2934,-45.3378,0.6447
I_178000096_0018_01_0025_P00_01.jpg.jpg,118948.5682,494282.1926,2810.2594,0.2994,-45.3519,0.7005
I_178000100_0018_01_0029_P00_01.jpg.jpg,121537.377,494282.1267,2819.137,0.369,-45.3174,0.7439
I_178000102_0017_01_0030_P00_01.jpg.jpg,122183.533,492661.7898,2808.3807,-0.3492,45.3343,-179.3176
I_178000103_0017_01_0029_P00_01.jpg.jpg,121536.4912,492652.2371,2812.3304,-0.4227,45.3474,-179.2354
I_178000104_0017_01_0028_P00_01.jpg.jpg,120889.3129,492660.7867,2809.4833,-0.3245,45.3466,-179.3106
I_178000105_0017_01_0027_P00_01.jpg.jpg,120242.0991,492660.8022,2808.1209,-0.2185,45.3077,-179.3698
I_178000106_0017_01_0026_P00_01.jpg.jpg,119594.9344,492654.8677,2811.0738,-0.266,45.3335,-179.3881
I_178000107_0017_01_0025_P00_01.jpg.jpg,118947.7474,492660.7666,2813.7497,-0.2811,45.3453,-179.3771
I_178000108_0017_01_0024_P00_01.jpg.jpg,118300.5162,492660.9674,2813.045,-0.2564,45.329,-179.3624
I_178000109_0017_01_0023_P00_01.jpg.jpg,117653.2869,492659.1578,2812.0154,-0.2731,45.3096,-179.4134
I_178000110_0017_01_0022_P00_01.jpg.jpg,117006.1441,492657.0798,2810.7439,-0.183,45.3423,-179.477
I_178000111_0017_01_0021_P00_01.jpg.jpg,116359.0089,492653.5266,2816.7068,-0.1938,45.3333,-179.4495
I_178000112_0017_01_0020_P00_01.jpg.jpg,115711.6711,492660.0529,2812.0678,-0.253,45.3346,-179.4056
I_178000113_0017_01_0019_P00_01.jpg.jpg,115064.4068,492671.2919,2807.8867,-0.2386,45.339,-179.4714
I_178000114_0017_01_0018_P00_01.jpg.jpg,114417.2155,492662.7273,2806.0523,-0.2645,45.3337,-179.4547
I_178000115_0017_01_0017_P00_01.jpg.jpg,113770.1372,492656.4439,2814.4503,-0.0345,45.3145,-179.6646
I_178000116_0017_01_0016_P00_01.jpg.jpg,113122.8721,492661.4787,2809.9112,-0.1504,45.3218,-179.5788
I_178000117_0017_01_0015_P00_01.jpg.jpg,112475.8147,492661.8015,2813.7821,-0.0826,45.3208,-179.6663
I_178000139_0016_01_0007_P00_01.jpg.jpg,106166.6316,491033.6033,2804.5526,0.1038,-45.3248,0.3261
I_178000140_0016_01_0008_P00_01.jpg.jpg,106813.7095,491041.6,2804.7051,0.0486,-45.3171,0.2458
I_178000141_0016_01_0009_P00_01.jpg.jpg,107460.9062,491047.0289,2807.6405,0.0566,-45.3546,0.2609
I_178000142_0016_01_0010_P00_01.jpg.jpg,108108.1169,491041.6988,2810.5193,0.0984,-45.3223,0.3492
I_178000143_0016_01_0011_P00_01.jpg.jpg,108755.339,491038.4768,2808.8471,0.0808,-45.3321,0.3318
I_178000144_0016_01_0012_P00_01.jpg.jpg,109402.5727,491042.5085,2808.3552,0.0938,-45.3386,0.3062
I_178000145_0016_01_0013_P00_01.jpg.jpg,110049.6783,491057.5879,2814.1237,0.0754,-45.3251,0.2684
I_178000146_0016_01_0014_P00_01.jpg.jpg,110696.8171,491050.2722,2816.151,0.1605,-45.3496,0.4172
I_178000147_0016_01_0015_P00_01.jpg.jpg,111344.0645,491044.1873,2811.8246,0.0874,-45.3424,0.3476
I_178000148_0016_01_0016_P00_01.jpg.jpg,111991.2196,491047.4006,2810.9552,0.1591,-45.3358,0.4005
I_178000149_0016_01_0017_P00_01.jpg.jpg,112638.4017,491046.74,2813.7614,0.1775,-45.3493,0.4667
I_178000150_0016_01_0018_P00_01.jpg.jpg,113285.5512,491053.6508,2813.4589,0.1596,-45.3309,0.4328
I_178000151_0016_01_0019_P00_01.jpg.jpg,113932.7677,491053.9619,2812.8159,0.2469,-45.321,0.5257
I_178000152_0016_01_0020_P00_01.jpg.jpg,114579.9918,491066.5195,2815.6034,0.2437,-45.2825,0.5337
I_178000153_0016_01_0021_P00_01.jpg.jpg,115227.1091,491051.9881,2815.4878,0.2979,-45.3478,0.5522
I_178000154_0016_01_0022_P00_01.jpg.jpg,115874.3373,491041.2472,2809.8262,0.371,-45.2984,0.6798
I_178000155_0016_01_0023_P00_01.jpg.jpg,116521.534,491040.9964,2811.6968,0.2928,-45.3502,0.6273
I_178000156_0016_01_0024_P00_01.jpg.jpg,117168.752,491045.7887,2809.7478,0.3051,-45.3403,0.6234
I_178000157_0016_01_0025_P00_01.jpg.jpg,117815.9508,491043.8896,2814.4389,0.3482,-45.3477,0.6514
I_178000158_0016_01_0026_P00_01.jpg.jpg,118463.1222,491041.2774,2811.7886,0.3165,-45.3363,0.6892
I_178000159_0016_01_0027_P00_01.jpg.jpg,119110.2436,491041.0373,2813.3023,0.3262,-45.3346,0.6781
I_178000160_0016_01_0028_P00_01.jpg.jpg,119757.4307,491041.4228,2815.0976,0.3849,-45.32,0.7092
I_178000161_0016_01_0029_P00_01.jpg.jpg,120404.5968,491050.0552,2810.2788,0.3454,-45.3443,0.6578
I_178000162_0016_01_0030_P00_01.jpg.jpg,121051.7717,491044.8613,2803.3665,0.3922,-45.371,0.7318
I_178000163_0016_01_0031_P00_01.jpg.jpg,121698.9936,491047.8851,2799.8595,0.4077,-45.324,0.7704
I_178000164_0016_01_0032_P00_01.jpg.jpg,122346.1016,491056.8655,2800.8306,0.3983,-45.3718,0.8071
I_178000166_0015_01_0032_P00_01.jpg.jpg,122344.9365,489434.3738,2800.654,-0.4122,45.3075,-179.2295
I_178000167_0015_01_0031_P00_01.jpg.jpg,121697.9657,489427.4225,2791.1558,-0.3823,45.3593,-179.2756
I_178000168_0015_01_0030_P00_01.jpg.jpg,121050.7806,489426.0438,2802.2191,-0.332,45.3178,-179.3205
I_178000169_0015_01_0029_P00_01.jpg.jpg,120403.6548,489423.4016,2809.7875,-0.3331,45.3156,-179.3096
I_178000170_0015_01_0028_P00_01.jpg.jpg,119756.4188,489427.7673,2811.4782,-0.3379,45.3146,-179.3466
I_178000171_0015_01_0027_P00_01.jpg.jpg,119109.4494,489419.4931,2812.7371,-0.3226,45.2726,-179.3386
I_178000172_0015_01_0026_P00_01.jpg.jpg,118462.181,489427.5052,2816.0544,-0.2935,45.2784,-179.3894
I_178000173_0015_01_0025_P00_01.jpg.jpg,117815.011,489424.4022,2817.3296,-0.2696,45.2996,-179.3787
I_178000174_0015_01_0024_P00_01.jpg.jpg,117167.7746,489422.829,2820.7846,-0.2336,45.315,-179.4171
I_178000175_0015_01_0023_P00_01.jpg.jpg,116520.6431,489425.3373,2816.6769,-0.2478,45.3398,-179.4177
I_178000176_0015_01_0022_P00_01.jpg.jpg,115873.5001,489434.8844,2813.6366,-0.302,45.2921,-179.3956
I_178000177_0015_01_0021_P00_01.jpg.jpg,115226.321,489429.9951,2808.0966,-0.2562,45.2674,-179.44
I_178000178_0015_01_0020_P00_01.jpg.jpg,114579.1031,489431.9457,2809.4592,-0.2162,45.3059,-179.4402
I_178000179_0015_01_0019_P00_01.jpg.jpg,113931.8227,489430.8678,2810.7573,-0.1564,45.3496,-179.5624
I_178000180_0015_01_0018_P00_01.jpg.jpg,113284.6353,489423.9883,2807.9476,-0.0885,45.3012,-179.6116
I_178000181_0015_01_0017_P00_01.jpg.jpg,112637.4682,489433.4055,2814.3052,-0.0962,45.3303,-179.6799
I_178000208_0014_01_0010_P00_01.jpg.jpg,108107.947,487808.0299,2807.7587,0.132,-45.3329,0.3634
I_178000209_0014_01_0011_P00_01.jpg.jpg,108755.0819,487808.4503,2807.2218,0.0679,-45.3221,0.2994
I_178000210_0014_01_0012_P00_01.jpg.jpg,109402.2504,487811.2774,2806.7009,0.1005,-45.3541,0.2943
I_178000211_0014_01_0013_P00_01.jpg.jpg,110049.4283,487811.6477,2809.9655,0.109,-45.3256,0.3846
I_178000212_0014_01_0014_P00_01.jpg.jpg,110696.6165,487811.0581,2808.5567,0.1348,-45.3357,0.4039
I_178000213_0014_01_0015_P00_01.jpg.jpg,111343.7475,487818.5911,2807.9501,0.1085,-45.3259,0.4212
I_178000214_0014_01_0016_P00_01.jpg.jpg,111990.9717,487812.5815,2807.9135,0.088,-45.3057,0.3377
I_178000215_0014_01_0017_P00_01.jpg.jpg,112638.0662,487810.8818,2806.8513,0.1034,-45.3229,0.4015
I_178000216_0014_01_0018_P00_01.jpg.jpg,113285.2084,487814.7888,2813.4989,0.0959,-45.3306,0.3597
I_178000217_0014_01_0019_P00_01.jpg.jpg,113932.5259,487808.9241,2815.0932,0.1668,-45.3029,0.4154
I_178000218_0014_01_0020_P00_01.jpg.jpg,114579.6873,487805.4621,2817.1722,0.2731,-45.3086,0.5418
I_178000219_0014_01_0021_P00_01.jpg.jpg,115226.8347,487811.5764,2818.5851,0.2717,-45.3219,0.5626
I_178000220_0014_01_0022_P00_01.jpg.jpg,115874.1524,487817.2833,2816.5323,0.2659,-45.3546,0.5974
I_178000221_0014_01_0023_P00_01.jpg.jpg,116521.3272,487813.8385,2813.5291,0.2668,-45.2877,0.6144
I_178000222_0014_01_0024_P00_01.jpg.jpg,117168.5097,487817.6574,2810.3544,0.2771,-45.2933,0.5909
I_178000223_0014_01_0025_P00_01.jpg.jpg,117815.7769,487811.0247,2813.1667,0.3251,-45.3047,0.6637
I_178000224_0014_01_0026_P00_01.jpg.jpg,118462.9369,487804.7585,2809.9891,0.3408,-45.3128,0.6273
I_178000225_0014_01_0027_P00_01.jpg.jpg,119110.0869,487809.8804,2811.5346,0.329,-45.3479,0.7069
I_178000226_0014_01_0028_P00_01.jpg.jpg,119757.2537,487817.287,2804.8465,0.3269,-45.3205,0.698
I_178000227_0014_01_0029_P00_01.jpg.jpg,120404.3213,487815.3048,2807.5704,0.2972,-45.3079,0.6226
I_178000228_0014_01_0030_P00_01.jpg.jpg,121051.5347,487808.3652,2810.6135,0.404,-45.3122,0.7296
I_178000229_0014_01_0031_P00_01.jpg.jpg,121698.6494,487807.9689,2808.3917,0.3337,-45.3133,0.6934
I_178000230_0014_01_0032_P00_01.jpg.jpg,122345.8603,487813.0189,2807.4455,0.3541,-45.3427,0.7313
I_178000232_0013_01_0032_P00_01.jpg.jpg,122344.9152,486196.6341,2811.6595,-0.2502,45.3278,-179.422
I_178000233_0013_01_0031_P00_01.jpg.jpg,121697.775,486195.926,2808.4239,-0.312,45.2781,-179.4183
I_178000234_0013_01_0030_P00_01.jpg.jpg,121050.632,486205.6706,2806.5763,-0.3213,45.2867,-179.3572
I_178000235_0013_01_0029_P00_01.jpg.jpg,120403.5627,486199.3324,2811.0565,-0.2885,45.3177,-179.3524
I_178000236_0013_01_0028_P00_01.jpg.jpg,119756.2406,486198.8108,2811.6199,-0.2534,45.3198,-179.421
I_178000237_0013_01_0027_P00_01.jpg.jpg,119109.042,486201.4967,2805.1035,-0.2837,45.3262,-179.4158
I_178000238_0013_01_0026_P00_01.jpg.jpg,118461.9302,486209.4967,2805.7543,-0.301,45.2929,-179.3915
I_178000239_0013_01_0025_P00_01.jpg.jpg,117814.7459,486193.076,2810.0382,-0.2912,45.3321,-179.3882
I_178000240_0013_01_0024_P00_01.jpg.jpg,117167.5369,486198.4866,2800.2317,-0.28,45.3122,-179.4519
I_178000241_0013_01_0023_P00_01.jpg.jpg,116520.4106,486194.5054,2806.9556,-0.2594,45.3336,-179.4351
I_178000242_0013_01_0022_P00_01.jpg.jpg,115873.1432,486192.6424,2815.01,-0.2637,45.2966,-179.4185
I_178000243_0013_01_0021_P00_01.jpg.jpg,115225.8547,486195.2882,2814.8924,-0.2572,45.2891,-179.4662
I_178000244_0013_01_0020_P00_01.jpg.jpg,114578.6937,486191.304,2817.5256,-0.2216,45.2921,-179.4517
I_178000245_0013_01_0019_P00_01.jpg.jpg,113931.4832,486199.8019,2821.2195,-0.1062,45.354,-179.6499
I_178000274_0012_01_0010_P00_01.jpg.jpg,108107.966,484578.7207,2814.0184,-0.0017,-45.3304,0.2563
I_178000275_0012_01_0011_P00_01.jpg.jpg,108755.1396,484576.2052,2816.7925,0.0881,-45.3004,0.3919
I_178000276_0012_01_0012_P00_01.jpg.jpg,109402.2331,484578.6636,2811.9371,0.0976,-45.3365,0.3465
I_178000277_0012_01_0013_P00_01.jpg.jpg,110049.5128,484576.9193,2810.5501,0.0618,-45.3418,0.3589
I_178000278_0012_01_0014_P00_01.jpg.jpg,110696.5564,484586.4298,2814.4944,0.0983,-45.3176,0.4026
I_178000279_0012_01_0015_P00_01.jpg.jpg,111343.8859,484586.6507,2815.6277,0.0827,-45.2884,0.3731
I_178000280_0012_01_0016_P00_01.jpg.jpg,111991.0936,484574.1147,2808.7108,0.1115,-45.3583,0.4136
I_178000281_0012_01_0017_P00_01.jpg.jpg,112638.156,484575.8828,2808.575,0.1187,-45.3068,0.371
I_178000282_0012_01_0018_P00_01.jpg.jpg,113285.4094,484574.4322,2809.2464,0.0917,-45.346,0.4057
I_178000283_0012_01_0019_P00_01.jpg.jpg,113932.4697,484576.9562,2815.3809,0.1383,-45.3201,0.3909
I_178000284_0012_01_0020_P00_01.jpg.jpg,114579.7875,484579.2478,2820.566,0.2278,-45.337,0.6058
I_178000285_0012_01_0021_P00_01.jpg.jpg,115226.9623,484582.5345,2816.429,0.361,-45.2827,0.8044
I_178000286_0012_01_0022_P00_01.jpg.jpg,115874.1389,484570.6935,2807.6378,0.2542,-45.3364,0.6331
I_178000287_0012_01_0023_P00_01.jpg.jpg,116521.3048,484568.9665,2806.3144,0.3545,-45.3261,0.7692
I_178000288_0012_01_0024_P00_01.jpg.jpg,117168.3445,484578.3607,2811.9506,0.285,-45.3259,0.6818
I_178000289_0012_01_0025_P00_01.jpg.jpg,117815.6937,484574.5164,2814.4902,0.2502,-45.3285,0.6388
I_178000290_0012_01_0026_P00_01.jpg.jpg,118462.8426,484572.2177,2812.7754,0.3189,-45.3327,0.6586
I_178000291_0012_01_0027_P00_01.jpg.jpg,119109.9541,484567.7077,2808.8884,0.2748,-45.3416,0.654
I_178000292_0012_01_0028_P00_01.jpg.jpg,119757.1549,484574.7026,2808.4597,0.3031,-45.2974,0.6503
I_178000293_0012_01_0029_P00_01.jpg.jpg,120404.2066,484579.593,2813.372,0.3685,-45.3006,0.8076
I_178000294_0012_01_0030_P00_01.jpg.jpg,121051.4632,484578.1929,2812.5056,0.3665,-45.3386,0.6773
I_178000295_0012_01_0031_P00_01.jpg.jpg,121698.7544,484584.2045,2808.0999,0.436,-45.3302,0.8984
I_178000296_0012_01_0032_P00_01.jpg.jpg,122345.9622,484581.6355,2807.8214,0.4081,-45.3265,0.7756
I_178000298_0011_01_0034_P00_01.jpg.jpg,122506.8575,482966.3292,2817.2976,-0.7983,45.3648,-179.0722
I_178000299_0011_01_0033_P00_01.jpg.jpg,121859.7,482963.7926,2813.8144,-0.0492,45.2189,-179.5356
I_178000300_0011_01_0032_P00_01.jpg.jpg,121212.416,482961.7198,2815.9149,-0.365,45.4246,-179.3232
I_178000301_0011_01_0031_P00_01.jpg.jpg,120565.1917,482966.4085,2806.4803,-0.2261,45.369,-179.3937
I_178000302_0011_01_0030_P00_01.jpg.jpg,119917.8504,482962.6176,2814.722,-0.255,45.3035,-179.4081
I_178000303_0011_01_0029_P00_01.jpg.jpg,119270.6859,482970.4561,2810.3603,-0.2681,45.3231,-179.399
I_178000304_0011_01_0028_P00_01.jpg.jpg,118623.5539,482962.2071,2813.6278,-0.2888,45.3395,-179.3987
I_178000305_0011_01_0027_P00_01.jpg.jpg,117976.3193,482955.7545,2819.8072,-0.2367,45.3178,-179.4234
I_178000306_0011_01_0026_P00_01.jpg.jpg,117329.088,482951.6195,2816.1078,-0.0932,45.3316,-179.6278
I_178000307_0011_01_0025_P00_01.jpg.jpg,116681.9667,482960.3462,2814.6141,-0.2713,45.3306,-179.3821
I_178000349_0010_01_0017_P00_01.jpg.jpg,111505.4403,481350.4711,2809.351,0.0551,-45.3047,0.3768
I_178000350_0010_01_0018_P00_01.jpg.jpg,112152.6901,481339.2542,2807.7973,0.1083,-45.3491,0.4119
I_178000351_0010_01_0019_P00_01.jpg.jpg,112799.7397,481347.4402,2808.0127,0.0701,-45.3157,0.3557
I_178000352_0010_01_0020_P00_01.jpg.jpg,113446.858,481348.174,2806.6674,0.0955,-45.3117,0.3849
I_178000353_0010_01_0021_P00_01.jpg.jpg,114094.1137,481348.4673,2806.2745,0.1089,-45.3133,0.444
I_178000354_0010_01_0022_P00_01.jpg.jpg,114741.2403,481349.4679,2805.3319,0.2478,-45.3518,0.5646
I_178000355_0010_01_0023_P00_01.jpg.jpg,115388.4012,481350.9472,2808.8092,0.2544,-45.3531,0.5737
I_178000356_0010_01_0024_P00_01.jpg.jpg,116035.7627,481346.8962,2809.3855,0.264,-45.3422,0.6079
I_178000357_0010_01_0025_P00_01.jpg.jpg,116682.9258,481344.5125,2805.0307,0.3213,-45.3196,0.6363
I_178000358_0010_01_0026_P00_01.jpg.jpg,117330.0701,481343.9268,2809.5096,0.2953,-45.3419,0.7168
I_178000359_0010_01_0027_P00_01.jpg.jpg,117977.2964,481345.3291,2811.2739,0.2787,-45.3396,0.6479
I_178000360_0010_01_0028_P00_01.jpg.jpg,118624.562,481346.9069,2804.7946,0.2771,-45.3467,0.6151
I_178000361_0010_01_0029_P00_01.jpg.jpg,119271.6783,481355.3248,2805.5606,0.3228,-45.3348,0.6736
I_178000362_0010_01_0030_P00_01.jpg.jpg,119918.9,481340.5209,2811.676,0.338,-45.3293,0.7284
I_178000363_0010_01_0031_P00_01.jpg.jpg,120566.0563,481345.22,2810.5359,0.3723,-45.3654,0.8029
I_178000364_0010_01_0032_P00_01.jpg.jpg,121213.1429,481341.8882,2806.5105,0.4017,-45.3592,0.7781
I_178000365_0010_01_0033_P00_01.jpg.jpg,121860.2912,481352.7535,2806.6483,0.2202,-45.3121,0.5112
I_178000366_0010_01_0034_P00_01.jpg.jpg,122507.6251,481350.2038,2808.4925,0.3028,-45.3482,0.7379
I_178000434_0008_01_0032_P00_01.jpg.jpg,120080.3854,478110.3557,2817.0443,0.3045,-45.3674,0.7409
I_178000435_0008_01_0033_P00_01.jpg.jpg,120727.5997,478111.6989,2815.6008,0.3433,-45.3549,0.7423
I_178000436_0008_01_0034_P00_01.jpg.jpg,121374.7996,478115.9868,2823.3169,0.3053,-45.2906,0.6378
I_178000024_0022_01_0024_P00_01.jpg.jpg,127289.8809,486325.8069,375.4562,45.3647,0.2634,90.3736
I_178000025_0022_01_0023_P00_01.jpg.jpg,127288.1986,486476.8069,375.8316,45.2897,0.0627,90.3649
I_178000026_0022_01_0022_P00_01.jpg.jpg,127286.8423,486627.6788,377.3358,45.3495,0.1228,90.3721
I_178000027_0022_01_0021_P00_01.jpg.jpg,127285.8793,486778.7161,379.7052,45.3125,0.2158,90.4421
I_178000028_0022_01_0020_P00_01.jpg.jpg,127284.6292,486929.7247,380.1711,45.4086,0.0907,90.5326
I_178000029_0022_01_0019_P00_01.jpg.jpg,127284.4638,487080.7132,380.6711,45.3757,0.2078,90.4663
I_178000030_0022_01_0018_P00_01.jpg.jpg,127285.1308,487231.6921,381.7672,45.3062,0.159,90.3964
I_178000031_0022_01_0017_P00_01.jpg.jpg,127285.7634,487382.6763,380.7731,45.3263,0.1946,90.4145
I_178000032_0022_01_0016_P00_01.jpg.jpg,127284.9541,487533.6085,377.7752,45.2755,0.1393,90.4159
I_178000033_0022_01_0015_P00_01.jpg.jpg,127283.8189,487684.7706,375.2992,45.2955,0.1585,90.3425
I_178000034_0022_01_0014_P00_01.jpg.jpg,127283.431,487835.7949,371.2985,45.2895,0.1695,90.3257
I_178000035_0022_01_0013_P00_01.jpg.jpg,127283.3624,487986.8463,367.2378,45.3149,0.053,90.2721
I_178000036_0022_01_0012_P00_01.jpg.jpg,127282.0637,488137.8203,365.4399,45.2709,0.0776,90.2977
I_178000037_0022_01_0011_P00_01.jpg.jpg,127281.394,488288.9576,365.404,45.3003,0.1332,90.3671
I_178000038_0022_01_0010_P00_01.jpg.jpg,127281.7189,488439.9181,365.4891,45.3459,0.135,90.3975
I_178000039_0022_01_0009_P00_01.jpg.jpg,127281.0798,488590.9367,368.1389,45.3012,0.2503,90.4422
I_178000040_0022_01_0008_P00_01.jpg.jpg,127279.9089,488741.9319,370.1923,45.267,0.2105,90.4305
I_178000041_0022_01_0007_P00_01.jpg.jpg,127278.0039,488892.9713,372.5908,45.3205,0.1504,90.4102
I_178000042_0022_01_0006_P00_01.jpg.jpg,127278.108,489044.0432,373.8826,45.2676,0.1461,90.4477
I_178000043_0022_01_0005_P00_01.jpg.jpg,127282.101,489195.0737,373.9213,45.3063,0.1805,90.4638
I_178000044_0022_01_0004_P00_01.jpg.jpg,127285.9651,489346.0607,374.3002,45.2957,0.4297,90.6629
I_178000045_0022_01_0003_P00_01.jpg.jpg,127285.9375,489497.0795,374.4017,45.2865,0.1811,90.4507
I_178000046_0022_01_0002_P00_01.jpg.jpg,127278.153,489648.128,376.9119,45.2403,0.1051,90.4009
I_178000047_0022_01_0001_P00_01.jpg.jpg,127274.1543,489799.1941,379.3127,45.3208,0.3097,90.7281
I_178000049_0021_01_0001_P00_01.jpg.jpg,127067.7548,490131.6992,362.9185,-45.2491,-0.1427,-89.4525
I_178000050_0021_01_0002_P00_01.jpg.jpg,127062.1731,489980.7116,363.1398,-45.4209,-0.0048,-89.8219
I_178000051_0021_01_0003_P00_01.jpg.jpg,127063.0763,489829.7802,363.1262,-45.3791,-0.1366,-89.5165
I_178000052_0021_01_0004_P00_01.jpg.jpg,127062.4279,489678.8707,366.6673,-45.2605,-0.2058,-89.6421
I_178000053_0021_01_0005_P00_01.jpg.jpg,127064.1319,489527.9211,369.9135,-45.3612,-0.039,-89.6771
I_178000054_0021_01_0006_P00_01.jpg.jpg,127065.9366,489376.9732,371.9239,-45.29,-0.1551,-89.5476
I_178000055_0021_01_0007_P00_01.jpg.jpg,127068.0621,489225.8998,367.0899,-45.3282,-0.207,-89.4932
I_178000056_0021_01_0008_P00_01.jpg.jpg,127066.7691,489074.9019,365.1307,-45.3621,-0.1703,-89.5959
I_178000057_0021_01_0009_P00_01.jpg.jpg,127065.5275,488923.8967,364.2441,-45.2949,-0.3044,-89.4887
I_178000058_0021_01_0010_P00_01.jpg.jpg,127065.8912,488772.9342,362.3704,-45.2614,-0.1421,-89.582
I_178000059_0021_01_0011_P00_01.jpg.jpg,127065.7777,488621.8668,362.8223,-45.3409,-0.1438,-89.6355
I_178000060_0021_01_0012_P00_01.jpg.jpg,127069.093,488470.879,366.461,-45.3338,-0.061,-89.7828
I_178000061_0021_01_0013_P00_01.jpg.jpg,127072.5152,488319.9083,369.5699,-45.3226,-0.27,-89.4534
I_178000062_0021_01_0014_P00_01.jpg.jpg,127071.0189,488168.8136,370.7199,-45.333,-0.0403,-89.6495
I_178000063_0021_01_0015_P00_01.jpg.jpg,127069.8716,488017.7597,370.2212,-45.2861,-0.1897,-89.6097
I_178000064_0021_01_0016_P00_01.jpg.jpg,127070.7957,487866.7681,367.2466,-45.3081,-0.1674,-89.4958
I_178000065_0021_01_0017_P00_01.jpg.jpg,127072.0725,487715.733,367.0248,-45.2944,-0.286,-89.4893
I_178000066_0021_01_0018_P00_01.jpg.jpg,127072.9724,487564.7341,367.432,-45.3192,-0.2469,-89.5456
I_178000067_0021_01_0019_P00_01.jpg.jpg,127073.2479,487413.6686,366.2597,-45.3333,-0.1321,-89.6765
I_178000068_0021_01_0020_P00_01.jpg.jpg,127074.0691,487262.5792,366.1716,-45.2916,-0.0915,-89.7051
I_178000069_0021_01_0021_P00_01.jpg.jpg,127073.2522,487111.5864,366.9716,-45.3108,-0.2419,-89.5073
I_178000070_0021_01_0022_P00_01.jpg.jpg,127070.3536,486960.5693,367.8022,-45.3397,-0.2975,-89.4409
I_178000071_0021_01_0023_P00_01.jpg.jpg,127072.1517,486809.5483,369.0598,-45.3437,0.0365,-89.7451
I_178000072_0021_01_0024_P00_01.jpg.jpg,127073.4007,486658.5576,370.1446,-45.3455,-0.3458,-89.5598
I_178000073_0021_01_0025_P00_01.jpg.jpg,127073.7629,486507.5515,368.3908,-45.2836,-0.2477,-89.4995
I_178000074_0021_01_0026_P00_01.jpg.jpg,127073.6763,486356.5971,365.1363,-45.3334,-0.2451,-89.5603
I_178000076_0020_01_0027_P00_01.jpg.jpg,126861.4367,486409.4361,378.5725,45.275,0.3476,90.4748
I_178000077_0020_01_0026_P00_01.jpg.jpg,126855.8272,486560.4638,377.2187,45.3106,-0.1843,90.1386
I_178000078_0020_01_0025_P00_01.jpg.jpg,126851.3335,486711.4939,378.0055,45.3215,0.2027,90.5039
I_178000079_0020_01_0024_P00_01.jpg.jpg,126852.1562,486862.4515,378.5181,45.3853,0.179,90.5003
I_178000080_0020_01_0023_P00_01.jpg.jpg,126853.5798,487013.4384,377.9337,45.3183,0.1141,90.4121
I_178000081_0020_01_0022_P00_01.jpg.jpg,126855.7512,487164.397,378.5923,45.3498,0.1563,90.4211
I_178000082_0020_01_0021_P00_01.jpg.jpg,126856.7938,487315.5374,376.6716,45.3452,0.1936,90.3729
I_178000083_0020_01_0020_P00_01.jpg.jpg,126855.1553,487466.5218,375.326,45.3317,0.1924,90.4743
I_178000084_0020_01_0019_P00_01.jpg.jpg,126854.1547,487617.5174,373.3964,45.309,0.1993,90.3621
I_178000085_0020_01_0018_P00_01.jpg.jpg,126853.8899,487768.56,369.1105,45.3291,0.1924,90.4118
I_178000086_0020_01_0017_P00_01.jpg.jpg,126853.2228,487919.5716,365.0512,45.3426,0.2027,90.4261
I_178000087_0020_01_0016_P00_01.jpg.jpg,126853.1678,488070.6933,361.3902,45.3242,0.261,90.4418
I_178000088_0020_01_0015_P00_01.jpg.jpg,126851.1081,488221.6083,359.165,45.2574,0.0316,90.4027
I_178000089_0020_01_0014_P00_01.jpg.jpg,126850.1975,488372.6025,358.0429,45.3856,0.0681,90.3401
I_178000090_0020_01_0013_P00_01.jpg.jpg,126851.2399,488523.583,363.0803,45.2528,0.1749,90.4531
I_178000091_0020_01_0012_P00_01.jpg.jpg,126853.7468,488674.642,372.0287,45.2949,0.2307,90.4112
I_178000092_0020_01_0011_P00_01.jpg.jpg,126853.2054,488825.7077,378.211,45.275,0.2304,90.3927
I_178000093_0020_01_0010_P00_01.jpg.jpg,126849.0349,488976.702,379.756,45.3113,0.0691,90.3095
I_178000094_0020_01_0009_P00_01.jpg.jpg,126848.8471,489127.7066,378.5089,45.3071,0.2684,90.3466
I_178000095_0020_01_0008_P00_01.jpg.jpg,126848.9166,489278.7474,375.9887,45.293,0.1509,90.3919
I_178000096_0020_01_0007_P00_01.jpg.jpg,126846.8794,489429.7919,375.1908,45.2828,0.0976,90.3383
I_178000097_0020_01_0006_P00_01.jpg.jpg,126847.0535,489580.8658,373.5047,45.333,0.2524,90.4174
I_178000098_0020_01_0005_P00_01.jpg.jpg,126846.3309,489731.9016,372.1097,45.3139,0.1044,90.4041
